Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1992","USD","0.072942"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1993","USD","0.070175"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1994","USD","0.062921"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1995","USD","0.033331"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1996","USD","0.047698"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1997","USD","0.040795"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1998","USD","0.057183"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1999","USD","0.083857"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2000","USD","0.713537"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2001","USD","0.269413"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2002","USD","0.274749"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2003","USD","0.349578"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2004","USD","0.420124"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2005","USD","0.063925"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2006","USD","0.131529"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2007","USD","0.211641"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2008","USD","0.333381"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2009","USD","0.48096"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2010","USD","0.361645"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2011","USD","0.394061"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2012","USD","0.346459"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2013","USD","0.36378"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2014","USD","0.331041"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2015","USD","0.303978"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","2016","USD","0.049886"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1991","USD","0.036005"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1992","USD","0.03951"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1993","USD","0.022058"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1994","USD","0.025498"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1995","USD","0.032678"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1996","USD","0.034279"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1997","USD","0.035707"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1998","USD","0.038539"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","1999","USD","0.045281"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2000","USD","0.037043"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2001","USD","0.047546"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2002","USD","0.06708"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2003","USD","0.142579"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2004","USD","0.129008"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2005","USD","0.131258"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2006","USD","0.136614"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2007","USD","0.198804"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2008","USD","0.388779"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2009","USD","0.304467"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2010","USD","0.351115"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2011","USD","0.412189"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2012","USD","0.379596"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2013","USD","0.456189"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2014","USD","0.430726"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2015","USD","0.45814"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Raspberries","2016","USD","0.423127"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1991","USD","18.028906"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1992","USD","18.894774"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1993","USD","18.257023"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1994","USD","16.370981"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1995","USD","16.058838"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1996","USD","17.272705"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1997","USD","17.377228"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1998","USD","15.767872"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","1999","USD","20.658273"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Strawberries","2000","USD","17.708402"
